AMBER General Force Field for organic molecules (Version 2.2.20, March 2021)
c  12.01         0.616               Sp2 C carbonyl group 
ce-c3-p5   38.18      111.74                2021        1   0.0000
ce-c3-s6   63.10      113.02                2021        2   0.1831
ce-c3-ss   62.76      111.70                2021        2   2.1813
ce-c5-ce   61.70      108.56                2021        2   7.0628
ce-c5-cf   62.37      104.82                2021        1   0.0000
ce-c5-cl   63.05      113.19                2021        1   0.0000
ce-c5-cx   62.53      104.74                2021        8   3.0232
ce-c5-cy   62.92      102.67                2021       14   0.3027
ce-c5-h1   43.38      111.39                2021       31   1.0513
ce-c5-h2   43.23      112.21                2021        7   0.1986
ce-c5-hc   43.49      110.90                2021      214   1.0643
ce-c5-hx   43.89      108.93                2021        2   1.6603
ce-c5-n2   65.00      113.53                2021        1   0.0000
ce-c5-n3   69.02      100.76                2021        3   0.1770
ce-c5-n4   64.83      109.36                2021        1   0.0000
ce-c5-n    66.68      108.08                2021        2   3.3359
ce-c5-n7   65.68      111.25                2021        2   0.4044
ce-c5-nh   68.15      103.33                2021        3   0.1095
ce-c5-nx   68.15      100.08                2021        2   0.0052
ce-c5-ny   65.04      109.92                2021        1   0.0000
ce-c5-oh   76.61      111.99                2021       22   1.5079
ce-c5-os   78.18      106.58                2021       30   1.8330
ce-c5-s6   64.16      104.17                2021        1   0.0000
ce-c5-ss   64.05      106.12                2021        1   0.0000
ce-c6-ce   60.76      111.43                2021       31   0.3253
ce-c6-cf   60.77      111.08                2021        1   0.0000
ce-c6-cl   63.27      109.70                2021        1   0.0000
ce-c6-cx   60.49      111.92                2021        4   1.3213
ce-c6-f    78.69      109.50                2021        3   0.2441
ce-c6-h1   43.72      109.21                2021       93   0.8453
ce-c6-h2   43.24      111.66                2021        3   1.1128
ce-c6-hc   43.69      109.38                2021      494   0.7829
ce-c6-hx   43.36      111.14                2021        3   0.0897
ce-c6-n2   65.41      112.66                2021        2   5.5376
ce-c6-n3   65.48      112.00                2021       27   0.2184
ce-c6-n4   63.80      113.22                2021        2   0.1669
ce-c6-n    65.56      111.66                2021        1   0.0000
ce-c6-n7   65.97      110.38                2021        8   0.3147
ce-c6-nh   64.44      115.63                2021        1   0.0000
ce-c6-ns   66.29      109.66                2021        4   0.2117
ce-c6-nu   66.44      109.16                2021        2   1.0861
ce-c6-oh   77.13      109.90                2021       16   0.8770
ce-c6-os   76.62      110.98                2021       22   1.4644
ce-c6-ss   63.10      110.03                2021        8   0.6406
ce-ca-cp   61.03      122.44                2021        3   1.8104
ce-ca-na   65.85      119.94                2021       29   0.5242
ce-ca-nb   67.45      117.46                2021       76   0.7954
ce-c -ce   61.05      115.83                2021      103   0.7143
ce-c -cf   61.05      116.08                2021       20   1.1582
ce-c -ch   61.81      115.60                2021        1   0.0000
ce-cc-n    67.05      118.31                2021        2   0.5111
ce-cc-na   65.55      124.07                2021       71   1.2306
ce-cc-nc   67.01      120.00                2021       10   1.2947
ce-cc-nd   66.97      123.55                2021       22   1.5748
ce-cc-ns   66.71      119.76                2021        2   0.0492
ce-cc-os   77.67      118.64                2021       82   1.3489
ce-cc-ss   63.00      121.51                2021       39   1.0758
ce-c -cx   60.89      114.98                2021       36   3.8282
ce-c -cy   67.67       89.99                2021        2   0.0125
ce-cd-n    66.04      130.02                2021        1   0.0000
ce-cd-na   67.31      124.93                2021        9   0.9918
ce-cd-nd   68.11      123.06                2021        5   2.4219
ce-cd-ns   67.03      126.58                2021        1   0.0000
ce-cd-os   80.87      116.77                2021        2   0.4719
ce-cd-ss   63.25      122.91                2021        4   1.1794
ce-ce-ce   60.32      122.49                2021        9   2.4680
ce-ce-cf   61.95      124.25                2021      408   1.6505
ce-ce-cg   63.07      114.64                2021        5   0.4759
ce-ce-cl   63.89      116.85                2021       23   1.1321
ce-ce-cx   62.14      112.11                2021       11   3.1246
ce-ce-cy   68.24       92.04                2021        2   0.0000
ce-ce-f    80.39      113.45                2021        2   0.8730
ce-ce-h4   43.55      118.26                2021       31   1.3238
ce-ce-ha   43.87      116.62                2021      696   1.0622
ce-ce-i    59.09      112.64                2021        2   0.0000
ce-ce-n1   69.36      114.68                2021        2   0.0000
ce-ce-n2   68.64      118.57                2021      118   2.8767
ce-ce-n    65.96      118.67                2021        1   0.0000
ce-ce-na   65.49      120.27                2021        1   0.0000
ce-ce-ne   65.83      121.29                2021        1   0.0000
ce-ce-nf   66.61      124.96                2021        4   2.0702
ce-ce-nh   66.94      117.74                2021       16   2.0738
ce-ce-nm   66.31      119.01                2021        1   0.0000
ce-ce-no   65.19      118.02                2021        2   0.1651
ce-ce-nu   67.24      115.62                2021       35   1.6585
ce-ce-nv   67.40      116.00                2021        8   0.4498
ce-ce-o    79.90      121.18                2021        1   0.0000
ce-ce-oh   78.08      117.04                2021       14   2.0276
ce-ce-os   78.25      115.39                2021        9   2.3912
ce-ce-py   39.05      111.79                2021        1   0.0000
ce-ce-s2   62.74      120.34                2021        2   0.0000
ce-ce-s4   63.26      119.12                2021        6   0.0093
ce-ce-ss   64.65      112.33                2021        3   0.7317
ce-ce-sx   62.08      118.09                2021        1   0.0000
ce-c -f    78.79      115.18                2021        1   0.0000
ce-cf-ce   65.62      120.20                2021        1   0.0000
ce-cf-cf   62.20      124.27                2021      458   1.7330
ce-cf-ch   63.21      122.81                2021       54   2.0984
ce-cf-cl   63.95      123.15                2021       10   1.3993
ce-cf-cy    62.2      137.58     SOURCE4_SOURCE5       18   1.4229
ce-cf-f    82.13      118.11                2021        1   0.0000
ce-cf-h4   45.56      121.87                2021        7   0.8148
ce-cf-ha   46.33      118.12                2021      796   1.4386
ce-cf-i    58.76      113.91                2021        1   0.0000
ce-cf-n1   69.39      119.12                2021        2   0.2440
ce-cf-n     91.2      108.39        CORR_SOURCE5       86   1.0066
ce-cf-nf   67.40      124.43                2021        2   0.4754
ce-cf-nh   68.42      121.65                2021        2   0.1692
ce-cf-nj   71.49      108.88                2021       14   1.2299
ce-cf-ns   66.89      123.76                2021        1   0.0000
ce-cf-nu   68.43      122.25                2021        2   0.9330
ce-cf-nv   69.65      119.61                2021        3   0.4270
ce-cf-o    82.47      124.31                2021        1   0.0000
ce-cf-oh   80.22      121.55                2021       22   1.7276
ce-cf-os   80.54      119.13                2021        5   3.0744
ce-cf-ss   63.40      121.89                2021        6   1.3961
ce-cf-sx   63.79      112.97                2021        5   1.7021
ce-cf-sy   63.04      123.19                2021        5   0.3760
ce-cg-ch   54.70      177.12                2021       20   4.4411
ce-cg-n1   58.70      177.91                2021      111   1.1071
ce-c -h4   43.47      114.89                2021       82   0.4748
ce-c -ha    47.2      115.22             SOURCE3        7   2.4188
ce-ch-cg   65.57      129.50                2021        1   0.0000
ce-c -n1   62.62      141.36                2021        1   0.0000
ce-c -n    66.43      116.66                2021       47   1.3325
ce-c -ne   67.41      113.75                2021        2   0.0116
ce-c -nj   75.51       90.05                2021       17   0.1897
ce-c -ns   67.39      114.51                2021      129   1.2621
ce-c -nt   67.43      115.20                2021       26   0.5453
ce-c -o    77.99      123.24                2021     1952   2.0694
ce-c -oh   78.53      113.54                2021      202   1.2910
ce-c -oq   86.38       92.92                2021        1   0.0000
ce-c -os   79.43      110.55                2021      376   1.7138
ce-c -s     64.7      122.63     SOURCE3_SOURCE5       11   1.3034
ce-cs-ns   67.27      114.60                2021        1   0.0000
ce-cs-nt   67.60      114.30                2021        2   0.5351
ce-cs-s    64.14      123.07                2021       11   1.3034
ce-c -ss   64.15      110.55                2021        8   0.5728
ce-cs-sh   63.58      113.23                2021        1   0.0000
ce-cs-ss   63.75      115.06                2021        1   0.0000
ce-cu-cx   86.01       65.87                2021        2   1.1024
ce-cu-ha   41.92      153.29                2021        1   0.0000
ce-cu-os   73.22      152.34                2021        1   0.0000
ce-cv-cx   58.40      134.57                2021        2   1.2860
ce-cv-cy   58.41      132.80                2021        4   4.6817
ce-cv-sq   61.71      129.66                2021        6   2.0748
ce-cv-ss   62.03      132.71                2021        1   0.0000
ce-cx-ce   61.48      111.50                2021        2   0.0000
ce-cx-cf   63.02      106.30                2021        2   0.2737
ce-cx-cu   91.41       51.55                2021        2   0.2050
ce-cx-cx   59.50      118.62                2021       40   1.7472
ce-cx-h1   43.06      115.28                2021        3   0.6480
ce-cx-n2   99.57       49.50                2021        1   0.0000
ce-cx-no   63.79      117.03                2021        1   0.0000
ce-cx-oh   73.24      125.60                2021        1   0.0000
ce-cx-op   74.91      117.21                2021        6   1.3466
ce-cx-os    82.8      117.21             SOURCE5        6   1.3466
ce-cy-cl   63.16      114.18                2021        3   3.2837
ce-cy-cy   66.40       91.26                2021        9   7.6322
ce-cy-h1   42.63      115.49                2021        5   0.2559
ce-cy-h2   42.27      117.52                2021       21   0.5798
ce-cy-hc   42.75      114.84                2021        5   0.4991
ce-cy-n1   67.38      108.60                2021        1   0.0000
ce-cy-n     94.2       87.94     SOURCE4_SOURCE5       38   0.1933
ce-cy-nj   73.80       87.91                2021       23   0.2141
ce-cy-ns   75.40       86.53                2021        2   0.6106
ce-cy-oh   76.16      113.87                2021        1   0.0000
ce-cy-oq   77.25      107.57                2021        2   0.9131
ce-cy-os   76.16      113.17                2021        1   0.0000
ce-cy-s4   59.16      118.23                2021        1   0.0000
ce-cy-s6   60.74      118.02                2021        2   0.0022
ce-cy-sq   70.47       87.80                2021        1   0.0000
ce-cy-ss   60.11      120.60                2021       19   1.1851
ce-n1-n1   77.67      177.62                2021       10   0.5740
ce-n1-o     89.2      122.40                CORR        2         
ce-n1-s     66.7      117.34                CORR        2         
ce-n2-cl   82.75      112.31                2021        1   0.0000
ce-n2-cx   84.36      107.29                2021        1   0.0000
ce-n2-hn   62.36      110.98                2021      129   0.3980
ce-n2-n    88.47      119.04                2021       27   1.5671
ce-n2-na   88.42      118.47                2021        1   0.0000
ce-n2-nh   88.31      120.27                2021       13   1.4142
ce-n2-nj   89.18      115.29                2021        1   0.0000
ce-n2-no   88.28      119.04                2021        1   0.0000
ce-n2-ns   88.93      117.86                2021      111   0.7508
ce-n2-nu   89.21      118.12                2021       80   0.8566
ce-n2-nv   87.62      118.98                2021        4   0.9836
ce-n2-o     96.2      112.16             SOURCE3        1         
ce-n2-oh  103.46      112.66                2021      118   1.4450
ce-n2-os  103.06      112.48                2021       49   1.1980
ce-n2-s     71.2      116.28             SOURCE3        1         
ce-n2-ss   82.15      123.12                2021        4   1.3403
ce-na-nc   83.27      122.17                2021        2   3.2196
ce-n -cs   79.09      119.26                2021        2   3.0809
ce-n -cy    66.7      111.71        CORR_SOURCE5      226   2.0477
ce-ne-ce   78.60      121.44                2021        1   0.0000
ce-ne-cf   81.10      121.75                2021        8   2.9182
ce-ne-n2   90.71      111.88                2021        2   1.3785
ce-ne-nf   90.06      113.52                2021        2   0.7977
ce-ne-ns   88.57      115.36                2021        1   0.0000
ce-ne-nu   85.24      115.74                2021        2   3.1957
ce-ne-o   103.88      114.96                2021        1   0.0000
ce-ne-p2    87.9      117.02             SOURCE3        1         
ce-ne-py   48.39      135.99                2021        4   1.8448
ce-ne-s4   82.33      120.49                2021        3   0.0210
ce-ne-s     69.4      116.28             SOURCE3        1         
ce-ne-sx   84.57      115.18                2021        1   0.0000
ce-nf-cf   81.29      120.18                2021        4   1.0907
ce-nf-ch   82.47      123.66                2021        3   1.3655
ce-nf-nf   89.52      114.02                2021        7   2.2283
ce-nf-o   106.57      117.88                2021        1   0.0000
ce-nf-py   51.05      124.37                2021        3   1.0318
ce-nf-sx   84.34      120.49                2021        3   0.0021
ce-nf-sy   85.08      121.15                2021        1   0.0000
ce-nh-hn    48.7      115.68        CORR_SOURCE5      360   1.2286
ce-nh-i    69.25      112.22                2021        2   0.0000
ce-n -hn    48.1      113.83             SOURCE5       11   1.3642
ce-nh-o    99.45      124.21                2021        3   1.2553
ce-nh-oh   96.83      119.40                2021        1   0.0000
ce-nh-os   98.70      113.09                2021        1   0.0000
ce-nh-ss   80.70      119.63                2021        1   0.0000
ce-nh-sy   83.10      113.76                2021        8   1.1060
ce-nj-cy   78.65      111.65                2021      212   2.1008
ce-nm-cx   76.22      122.65                2021        2   0.1606
ce-n -n3   85.99      110.82                2021        1   0.0000
ce-no-o    99.20      118.22                2021       11   0.7792
ce-n -os   95.15      120.57                2021        2   0.2648
ce-ns-hn   57.43      113.83                2021       11   1.3642
ce-nu-cl   78.34      122.29                2021        1   0.0000
ce-nu-hn   57.17      115.00                2021       92   1.1260
ce-nu-n7   87.56      107.74                2021        1   0.0000
ce-nu-n8   82.14      122.61                2021        1   0.0000
ce-nu-nh   83.31      120.58                2021        1   0.0000
ce-nu-nu   84.27      116.63                2021        2   1.9532
ce-nu-o    97.15      129.74                2021        3   0.0102
ce-nu-oh   98.55      112.54                2021        4   0.6329
ce-nu-os   97.16      116.54                2021        1   0.0000
ce-nv-hn   57.41      115.94                2021      247   1.2507
ce-nx-hn   56.50      106.69                2021        1   0.0000
ce-oh-ho   68.51      106.37                2021       30   1.4324
ce-os-cx   93.62      106.77                2021        2   0.0000
ce-os-p5   56.54      123.17                2021        3   0.4737
ce-os-s6   93.39      118.97                2021        1   0.0000
ce-p2-o     62.4      107.44             SOURCE3        1         
ce-p2-s     51.2      105.54             SOURCE3        1         
ce-p5-o    77.05      106.26                2021        2   0.2439
ce-p5-os   76.99      101.85                2021        1   0.0000
ce-pe-n2    64.0      100.55             SOURCE3        1         
ce-pe-o     62.1      107.44             SOURCE3        1         
ce-pe-p2    65.8       99.56             SOURCE3        1         
ce-pe-s     51.3      105.54             SOURCE3        1         
ce-px-ce    46.9      104.21             SOURCE3        1         
ce-px-o    75.22      112.59                2021        1   0.0000
ce-py-ce   60.75      104.42                2021        2   0.0860
ce-py-cl   64.72      107.74                2021        1   0.0000
ce-py-hp   42.53      105.54                2021        1   0.0000
ce-py-n3   65.36      108.95                2021        1   0.0000
ce-py-n    71.37       88.66                2021        1   0.0000
ce-py-n7   65.39      109.00                2021        1   0.0000
ce-py-n8   65.94      106.96                2021        1   0.0000
ce-py-ns   68.28       97.15                2021        1   0.0000
ce-py-o    76.31      114.83                2021       12   1.5779
ce-py-oh   78.14      103.64                2021        4   1.6115
ce-py-os   77.60      105.32                2021        7   1.2571
ce-py-s    63.36      117.64                2021        2   0.2649
ce-s2-i    78.96      110.13                2021        2   0.0000
ce-s4-os  130.86       84.82                2021        2   0.0000
ce-s4-ss   96.31       88.65                2021        8   0.4156
ce-sh-hs   67.68       98.12                2021        1   0.0000
ce-ss-cf   95.38      101.03                2021        1   0.0000
ce-ss-s4   94.27       92.27                2021        2   0.0000
ce-ss-ss  102.26       96.97                2021        2   3.1739
ce-sx-ce   95.41       96.24                2021        4   0.1260
ce-sx-cf   94.41       97.27                2021        1   0.0000
ce-sx-ne   96.43      115.67                2021        2   0.0128
ce-sx-o   118.85      106.88                2021       17   0.7360
ce-sx-os  123.84       90.17                2021        1   0.0000
ce-sy-ce   93.94      102.09                2021        3   1.9123
ce-sy-cf   93.73      103.85                2021        1   0.0000
ce-sy-ne   97.46      114.71                2021        2   0.0000
ce-sy-o   120.15      108.61                2021       45   1.1221
ce-sy-oh  120.39      100.21                2021        1   0.0000
ce-sy-os  123.51       92.86                2021        1   0.0000
cf-c2-cl    72.1      123.47     SOURCE4_SOURCE5       30   1.0225
cf-c2-cx   60.29      129.35                2021        1   0.0000
cf-c2-f    83.95      114.91                2021        1   0.0000
cf-c2-h4   46.11      120.49                2021        5   2.0205
cf-c2-ha   46.32      119.34                2021      163   0.8914
cf-c2-na    86.1      124.17     SOURCE4_SOURCE5        6   1.9423
cf-c2-nh   67.40      126.69                2021        1   0.0000
cf-c2-no    86.1      119.65     SOURCE4_SOURCE5        5   0.9817
cf-c2-nv   68.61      121.49                2021        1   0.0000
cf-c2-o    82.81      124.36                2021        1   0.0000
cf-c2-oh   81.09      119.70                2021        1   0.0000
cf-c2-os   79.27      123.36                2021        2   0.7707
cf-c2-ss   63.26      121.09                2021        2   0.0000
cf-c3-cf    65.8      111.47     SOURCE4_SOURCE5       35   0.5985
cf-c3-cx    66.6      108.48              5/2017        2   4.7226
cf-c3-cy    68.1      102.91              5/2017       58   0.2151
cf-c3-f     88.3      110.31             SOURCE5        6   0.9204
cf-c3-h1   44.46      106.95                2021        1   0.0000
cf-c3-h2    46.9      112.27             SOURCE5        9   0.2011
cf-c3-hc   43.68      110.84                2021      535   0.5177
cf-c3-hx    47.2      110.88             SOURCE5        5   0.3335
cf-c3-n3   65.87      111.74                2021        1   0.0000
cf-c3-n     84.3      110.22     SOURCE4_SOURCE5       10   1.0919
cf-c3-oh    85.0      111.19     SOURCE4_SOURCE5       57   1.5702
cf-c3-os    85.4      109.50     SOURCE4_SOURCE5       55   1.8883
cf-c3-ss    63.3      110.72     SOURCE4_SOURCE5       12   1.7025
cf-c5-cx   61.05      108.48                2021        2   4.7226
cf-c5-cy   62.45      102.91                2021       58   0.2151
cf-c5-h1   42.94      111.06                2021        9   0.7990
cf-c5-hc   42.95      111.04                2021      102   0.5811
cf-c5-n2   62.64      120.53                2021        1   0.0000
cf-c5-n3   67.07      105.20                2021        2   3.3116
cf-c5-n7   67.61      103.50                2021        1   0.0000
cf-c5-ns   68.40      102.11                2021        1   0.0000
cf-c5-oh   75.54      113.41                2021        2   1.6662
cf-c5-os   76.42      109.87                2021        5   0.3985
cf-c6-h1   43.61      109.19                2021       39   0.4715
cf-c6-hc   43.62      109.14                2021       50   0.6620
cf-c6-n3   65.26      112.40                2021       12   0.3263
cf-c6-n7   65.71      110.90                2021        2   0.1217
cf-c6-n8   66.25      108.97                2021        1   0.0000
cf-c6-nu   67.44      105.57                2021        1   0.0000
cf-c6-oh   75.97      112.89                2021        1   0.0000
cf-c6-os   76.10      112.10                2021        4   0.0858
cf-c6-ss   61.49      115.68                2021        3   0.3005
cf-ca-cp   61.73      121.07                2021        1   0.0000
cf-ca-na    84.1      119.92     SOURCE4_SOURCE5       29   0.5242
cf-ca-nb   67.74      117.98                2021       15   1.1218
cf-c -cf    66.0      115.82        CORR_SOURCE5      103   0.7143
cf-cc-n    67.29      125.87                2021        3   1.6097
cf-cc-na   67.25      126.34                2021        4   1.0207
cf-cc-nc   68.69      122.66                2021        2   4.6606
cf-cc-ns   67.63      124.90                2021        6   0.0869
cf-cc-os   79.03      123.07                2021       15   1.3662
cf-cc-sq   61.15      130.11                2021        2   0.8984
cf-cc-ss   63.14      124.67                2021        6   2.7470
cf-c -cx   60.19      117.90                2021       13   0.7631
cf-cd-na   64.90      125.96                2021       16   1.9293
cf-cd-nc   67.60      120.76                2021       36   1.3220
cf-cd-nd   66.40      121.22                2021       33   1.2962
cf-cd-os   77.83      117.88                2021       10   1.0452
cf-cd-ss   62.58      122.09                2021       15   1.9283
cf-ce-cf   65.77      119.64                2021        1   0.0000
cf-ce-cg   63.14      122.96                2021       61   2.1565
cf-ce-ch   68.78      107.81                2021        1   0.0000
cf-ce-cl   63.91      120.72                2021       10   1.0751
cf-ce-cs   61.97      120.80                2021        3   0.0668
cf-ce-cx   64.16      111.99                2021        1   0.0000
cf-ce-cy   57.56      137.46                2021       18   1.4229
cf-ce-f    82.03      118.32                2021        2   0.2679
cf-ce-h4   45.32      123.28                2021       11   1.4068
cf-ce-ha   46.28      118.43                2021      726   1.2414
cf-ce-n1   70.90      119.87                2021        7   1.8420
cf-ce-n    71.98      107.24                2021        1   0.0000
cf-ce-ne   67.58      124.31                2021        6   3.0914
cf-ce-nh   68.64      121.03                2021       10   1.2237
cf-ce-nj   71.47      108.32                2021       69   0.7305
cf-ce-no   67.42      118.09                2021        1   0.0000
cf-ce-ns   66.72      126.61                2021        5   1.2641
cf-ce-nu   68.15      121.44                2021        5   1.7928
cf-ce-nv   67.50      124.99                2021        3   0.4567
cf-ce-oh   79.76      121.75                2021       15   0.6295
cf-ce-os   79.77      120.23                2021        8   2.3122
cf-ce-py   38.16      120.48                2021        2   1.0707
cf-ce-sh   62.02      123.79                2021        1   0.0000
cf-ce-ss   63.45      120.33                2021        9   2.1999
cf-ce-sx   60.81      126.53                2021        4   4.9711
cf-ce-sy   63.76      117.88                2021        8   3.6131
cf-cf-cf   61.63      118.95                2021        3   0.3005
cf-cf-ch   63.43      114.28                2021        3   0.0891
cf-cf-cl   63.38      121.45                2021        4   0.2169
cf-cf-cx   64.45      105.06                2021        1   0.0000
cf-cf-f    80.47      114.23                2021        1   0.0000
cf-cf-h4   43.82      118.06                2021       13   0.6208
cf-cf-ha   44.11      116.73                2021      451   0.8375
cf-cf-n1    84.0      127.15                CORR        4         
cf-cf-n2   68.92      118.52                2021       13   1.3210
cf-cf-ne   68.16      120.79                2021        9   1.8014
cf-cf-nh   67.48      116.66                2021        2   0.1878
cf-cf-nu   65.77      123.31                2021        3   0.9091
cf-cf-nv   68.22      115.92                2021        4   0.0578
cf-cf-oh   79.01      116.21                2021        5   0.1485
cf-cf-os   79.07      114.88                2021        6   1.8574
cf-cf-s4   63.53      118.54                2021        2   0.0000
cf-cf-ss   61.89      124.28                2021        1   0.0000
cf-c -h4   43.53      114.92                2021       12   0.6670
cf-c -ha    47.2      115.22             SOURCE3        7         
cf-ch-cg   54.73      177.16                2021       26   2.5738
cf-ch-n1   58.71      178.05                2021       73   1.3968
cf-c -n    66.11      118.06                2021        3   1.3037
cf-c -ne   67.48      113.78                2021        1   0.0000
cf-c -ns   67.21      115.38                2021       22   0.9799
cf-c -nt   67.60      114.89                2021        9   0.3829
cf-c -o    78.18      123.00                2021      337   1.9442
cf-c -oh   78.81      113.00                2021       71   1.9026
cf-c -os   79.48      110.67                2021       53   1.2715
cf-c -s     64.7      122.63     SOURCE3_SOURCE5       11   1.3034
cf-cs-s    64.51      126.76                2021        1   0.0000
cf-c -ss    64.8      110.49     SOURCE4_SOURCE5        8   0.5728
cf-cv-ss    61.9      130.09             SOURCE5        7   2.1973
cf-cx-cx   56.81      130.33                2021        1   0.0000
cf-cx-op   73.96      120.46                2021        2   0.3089
cf-cx-os    82.8      117.21             SOURCE5        6   1.3466
cf-cy-h1    46.2      115.49             SOURCE5        5   0.2559
cf-cy-h2    45.9      117.40     SOURCE4_SOURCE5       21   0.5798
cf-cy-hc    46.4      114.84             SOURCE5        5   0.4991
cf-cy-n     94.2       87.94     SOURCE4_SOURCE5       24   0.2234
cf-cy-ss    60.5      120.54     SOURCE4_SOURCE5       21   2.1971
cf-n1-n1    77.6      177.62             SOURCE5       10   0.5740
cf-n1-o     89.2      122.40                CORR        2         
cf-n1-s     66.7      117.34                CORR        2         
cf-n2-cl   82.73      112.31                2021        1   0.0000
cf-n2-hn   62.28      110.98                2021        5   0.7460
cf-n2-n    88.54      118.70                2021        2   0.0032
cf-n2-na   88.40      118.33                2021        1   0.0000
cf-n2-nh   87.51      122.31                2021        1   0.0000
cf-n2-ns   89.14      117.13                2021        6   0.1510
cf-n2-nu   88.78      119.09                2021        2   1.1711
cf-n2-nv   90.42      111.59                2021        2   0.2913
cf-n2-o     96.2      112.16             SOURCE3        1         
cf-n2-oh  103.82      111.73                2021        6   1.0541
cf-n2-os  102.47      113.61                2021        9   0.7481
cf-n2-s     71.2      116.28             SOURCE3        1         
cf-n2-sy   87.35      123.98                2021        1   0.0000
cf-n -cy    66.7      111.71        CORR_SOURCE5      226   2.0477
cf-ne-cf   86.21      116.45                2021        1   0.0000
cf-ne-cs   76.93      138.89                2021        1   0.0000
cf-ne-ne   89.74      112.43                2021        8   1.1843
cf-ne-py   52.78      119.03                2021        3   2.9711
cf-ne-s4   83.78      120.39                2021        1   0.0000
cf-ne-sx   88.32      109.39                2021        5   3.3075
cf-ne-sy   86.47      113.14                2021        7   5.1740
cf-nf-n2    90.5      111.19             SOURCE3        1         
cf-nf-ne   89.78      113.67                2021        2   0.9454
cf-nf-o     91.2      112.16             SOURCE3        1         
cf-nf-p2    87.9      117.02             SOURCE3        1         
cf-nf-py   51.62      117.07                2021        3   2.9955
cf-nf-s     69.4      116.28             SOURCE3        1         
cf-nf-sy   81.88      125.82                2021        1   0.0000
cf-nh-hn    48.7      115.68        CORR_SOURCE5      360   1.2286
cf-n -hn    48.1      113.83             SOURCE5       11   1.3642
cf-nh-o     84.2      129.43                CORR        2         
cf-nh-sy   81.06      119.50                2021        1   0.0000
cf-nj-cy   79.18      110.67                2021       14   1.2434
cf-no-o     86.0      118.22             SOURCE5       11   0.7792
cf-ns-hn   56.27      115.22                2021        1   0.0000
cf-nu-cl   78.52      122.47                2021        1   0.0000
cf-nu-hn   58.16      113.89                2021        9   2.0511
cf-nu-n8   84.11      118.51                2021        1   0.0000
cf-nu-oh   99.52      111.84                2021        1   0.0000
cf-nv-hn   57.76      118.20                2021       18   1.7672
cf-oh-ho   68.80      107.37                2021       18   0.9805
cf-os-s6   92.37      122.28                2021        2   0.0000
cf-p2-o     62.4      107.44             SOURCE3        1         
cf-p2-s     51.2      105.54             SOURCE3        1         
cf-pf-n2    64.0      100.55             SOURCE3        1         
cf-pf-o     62.1      107.44             SOURCE3        1         
cf-pf-p2    65.8       99.56             SOURCE3        1         
cf-pf-s     51.3      105.54             SOURCE3        1         
cf-px-cf    46.9      104.21             SOURCE3        1         
cf-px-o     60.5      113.79             SOURCE3        6         
cf-py-cf    46.8      106.54             SOURCE3        1         
cf-py-o     61.0      114.04     SOURCE3_SOURCE5       12   1.5779
cf-py-oh    62.0      104.77             SOURCE3        6         
cf-py-os    61.9      104.88     SOURCE3_SOURCE5        7   1.2571
cf-s4-ss   96.49       88.32                2021        2   0.0000
cf-ss-cx   94.02      100.73                2021        1   0.0000
cf-ss-s4   94.08       92.81                2021        1   0.0000
cf-ss-ss  104.19       93.80                2021        1   0.0000
cf-sx-cf   99.60       86.52                2021        1   0.0000
cf-sx-cy   98.35       87.56                2021        2   0.0390
cf-sx-o   114.43      113.57                2021        5   1.6984
cf-sy-cf    71.8      102.78             SOURCE3        1         
cf-sy-ne  102.01      106.28                2021        1   0.0000
cf-sy-o   121.37      108.48                2021       11   0.7633
cf-sy-oh  122.78       97.81                2021        1   0.0000
cg-c1-cx   54.07      178.74                2021        3   0.0281
cg-c1-ha   40.89      179.61                2021       32   0.3879
cg-c1-nj   60.00      179.85                2021        1   0.0000
cg-c1-s6   54.66      173.14                2021        1   0.0000
cg-c1-sy   54.48      178.57                2021        1   0.0000
cg-ca-cp   62.37      121.53                2021       12   0.1831
cg-ca-n    66.58      118.78                2021        1   0.0000
cg-ca-na   67.46      118.62                2021        2   0.2827
cg-ca-nb   68.99      116.87                2021       10   0.6088
cg-c -cg    67.6      115.38             SOURCE3        1         
cg-cc-na   66.74      122.79                2021        7   1.0826
cg-cc-nc   67.24      122.35                2021        3   0.1900
cg-cc-nd   68.50      121.50                2021        2   0.5261
cg-cc-os   78.90      118.04                2021        3   0.2569
cg-cc-ss   63.57      120.76                2021       15   0.9326
cg-ce-cg   63.41      116.20                2021       19   1.2901
cg-ce-cl   64.99      114.28                2021        1   0.0000
cg-ce-cs   61.87      116.20                2021        3   0.1008
cg-ce-h4   45.17      114.39                2021        2   0.1310
cg-ce-ha   44.83      116.25                2021       28   0.3806
cg-ce-n1    87.8      119.50                CORR        2         
cg-ce-n2   69.01      120.93                2021        8   0.9418
cg-ce-na   66.38      119.99                2021        2   0.0000
cg-ce-ne   67.51      118.34                2021        1   0.0000
cg-ce-nf   70.33      115.49                2021        1   0.0000
cg-ce-no   67.13      113.87                2021        1   0.0000
cg-ce-nu   68.90      112.97                2021        1   0.0000
cg-ce-nv   68.81      114.22                2021        1   0.0000
cg-ce-ss   63.39      118.19                2021        5   1.0760
cg-ce-sy   63.21      117.66                2021        2   0.0131
cg-cg-ch   55.97      179.52                2021       25   0.3680
cg-c -h4   44.39      114.57                2021        1   0.0000
cg-c -ha    48.3      113.90             SOURCE2        1         
cg-ch-ch   56.07      179.62                2021       23   0.2673
